"","A0","A1","A2","A4","A5","A6","A7","A8","A9","A10","A11","A12","B0","B1","B2","B3","B4","B5","B6","B7","B8","B9","B10","B12","C0","C1","C2","C3","C4","C5","C6","C7","C8","C9","C10","C12","D0","D1","D2","D3","D4","D5","D6","D7","D8","D9","D10","D11"
"isogroup24627",2.21935787292769,2.55386291750052,3.43976748373737,3.58822954122288,4.08180812558055,3.82071374178135,3.89561627042844,4.46678499190229,4.2144833777483,3.49834895282857,3.78467923757165,3.88930045807091,2.16648655000419,2.94866884782795,2.82979059350295,3.65718154097294,3.67020448423623,3.94300869964406,3.56691292465704,3.45951924498722,3.76045063941279,4.14766554051824,4.03292943804149,3.86154373469749,1.84221746690566,2.91648815200566,2.3265571510081,3.45863110522533,3.10088501079292,3.89432774400523,3.44806357361808,3.0895766868096,3.78243268986446,5.02370763221445,3.20375197692076,3.49130841464796,1.88255793200528,4.00153026880729,2.6008505807853,3.8533875335426,2.8081330001174,3.92215186082865,4.00807404488515,3.75990708043656,3.90526954815545,4.45537094934759,3.7318959501169,4.49893061782707
"isogroup11357",2.01010899515614,3.29348800245696,2.51401516286655,2.19812857630668,1.96871097620851,1.53783274161181,1.32463090909363,2.53473600196868,2.03050351640154,1.70673119938378,1.25904503039581,1.68752310038565,1.03854728897606,2.85627912541941,2.59696311973706,2.50830490289589,2.32669994333499,2.44871903497924,2.23351435443452,1.43051905570677,1.65397559286606,1.37502288992875,1.20130700439691,2.42262108628397,1.04188363404049,3.49788307919459,2.87416072763454,2.68078516660086,1.99767094674488,1.87619234475423,2.55789324468146,3.02626341706145,2.03753052034661,2.35273489421352,2.64248697142048,2.57237661118907,1.50032961696296,3.50739141109384,3.22616365260408,1.55770780175111,2.51589081870646,1.73615140159818,2.4022154357447,2.03066927615706,2.29380430742152,2.33443664780469,1.81014495477348,2.30475586832029
"isogroup19621",2.14914777640089,5.0931519523808,3.55354661110899,3.50916149775933,3.26984176413154,3.84650576511355,4.83928822897992,5.02762309494275,4.87815219388123,4.38414961352841,4.46899804773144,3.8419919677097,2.02924703221047,4.97160883168527,3.48799431027766,3.83608706553652,3.38144645720428,3.40261895441174,3.61616420141024,4.49418719512391,3.53283261548757,3.67386363908378,3.85331137269177,3.67739392085039,2.03315907095693,5.18037954689849,3.40232288033371,3.79552370041868,4.33662845564443,3.85723648403798,3.90829004073982,3.39776955890477,3.27047869105837,3.51034874434522,4.87494213835212,3.9849253051262,2.39230526581484,5.28847013212769,2.97846456340492,3.7809763097985,3.88652488332848,3.4990650354246,3.66949692159889,4.2158248000986,4.52694992809307,4.49414589063228,3.5599247240084,3.77126067348576
"isogroup10766",5.25950174389736,6.46558502162403,6.29853665287092,5.97615099464839,6.02852950730368,6.04928074418453,5.71532751543997,5.97455232645887,5.07010216627431,6.02049068272636,5.56198560037667,5.58658622661014,5.3086432758426,6.40406226556704,6.06553622111323,5.7956893352999,5.8913103806013,5.69085570682743,6.23177767227973,5.77332705552039,5.71452684987511,5.89852285418348,5.50216564275961,5.60553844695773,5.04094382875491,6.43541029075618,6.37634448146715,5.91407862170984,5.90765840745511,5.62999204887709,6.1387212036344,5.61676697766151,5.95332719099608,5.91747976493175,5.83294003602657,5.54632899357466,5.06673760544585,6.69105721817944,5.92066108993567,5.92581283812331,6.03062440627356,5.81585029129444,6.09586292276586,5.46816987779704,5.43820545674804,5.66677022958864,6.03390750363654,5.1837652123324
"isogroup21088",2.25759740187639,2.34751477960456,3.10189200283049,2.66643950675074,2.94003715064031,1.84829788234233,3.09766132318887,3.08042963480497,3.30309343656752,2.42007075755842,3.08367368690169,2.79822905869016,2.05273421192976,2.31725657388319,2.95886803075644,3.22762840112113,2.82570878884724,2.89272797740888,2.70338001892371,2.79571156787027,2.62564073769828,2.39436846857331,2.70306336999723,3.21258160686472,2.05774089672971,2.61776450355454,2.27421040472794,2.49253754130534,2.63286445781782,2.8575742514652,2.92048446492507,2.93621235047945,2.84289349065001,2.38971752481458,3.03849709230946,3.00960233981901,2.5641108038989,2.4454830831441,2.41358743015183,3.2521370128375,2.61829556069959,2.72506226411789,3.1590918040335,3.29666791099987,2.73250562062618,1.999890338814,3.13604211841746,2.72896750814177
"isogroup4340",4.46554408973844,4.28337668475604,4.21692895917457,5.67202754445646,5.68291364253699,5.64689729806292,5.38950209466523,4.99474278747133,5.91798745243386,5.36493811830365,4.93262763696539,4.82861669651679,4.47662986099512,4.23544662476851,4.57573758922982,5.46859701468738,5.69243259098181,5.54956265699732,5.51878141513878,5.3468713717249,5.03678584459046,5.06699954347794,5.44993593871367,5.38681256270439,4.60249647307284,3.96227380935371,4.66924226612269,5.8340246254495,5.61079690420455,5.16536957877155,5.73776016090106,5.73924032903952,5.21387523471349,5.10403993099907,5.96591910453948,4.55150434598524,4.67519148284338,3.74151720913925,4.64941844565115,5.57200073122868,5.82098801269322,5.77087573024408,5.52403402017141,5.40795560410228,4.94499035396425,5.33669242005868,5.28712533974545,5.19722875315675
"isogroup9621",3.62994926012992,1.39504121289769,1.5061807712387,2.74960148786885,2.98374472426498,3.64124236418607,4.02195106631241,4.00317133959309,4.63502284856962,3.7593793646854,4.34829463029932,4.57576537145308,3.60039815553534,2.63785358285784,1.50258281146275,2.78544309521722,2.20050155465581,2.98619776772495,4.00346897067406,4.31124054871397,4.03909147185018,4.48055097703352,4.58911605022718,4.71251998094943,4.40438325153589,1.76779568057461,1.48939049724949,2.56063350760713,2.61842773891406,3.65043710356835,4.0159714465026,4.72710961890082,3.34847544736282,5.07497586964036,5.32313950871955,4.96137590741556,3.93697066371303,2.32503607555554,1.57815617653408,2.56426294277551,2.52939878501348,3.03435301431318,3.73557228534077,4.86826676292226,3.49692927208055,4.71472263391325,4.89849472444744,5.26139305615578
"isogroup6391",4.81998375784878,4.50527478227428,4.68779063213281,4.99763725961696,4.84615883205608,5.1649812897196,4.87358096005409,4.53538177241913,4.97463394975485,5.66910898126958,5.23610781011298,5.29589438863164,4.76032500103894,4.81323579716722,4.94940751535167,5.12898505385938,4.97310678547599,4.82546540461248,5.26263079907611,5.58766095634001,5.1092337193708,5.48787772752218,5.59367787673327,4.97545105851512,5.32368539336941,4.64386235547175,4.57073197416556,4.82440493642253,4.88985051137834,4.88754187753034,5.35218576767773,5.44660978924875,5.48668748697563,5.28973365514137,5.09460351385831,5.05144376591832,4.79348561453987,4.60696891795316,5.05076440357352,4.46490224275068,4.76530026248623,4.37728115890382,5.4376131351908,5.08651367774589,5.44334046579146,4.87619126331702,5.40294035452501,4.96252488049041
"isogroup19201",2.4262694734364,2.76193188743266,3.0340354532984,3.45254011389474,3.46956350086659,2.58373494727209,3.49423071858663,3.74415123137939,4.07908817763076,3.35436264281184,3.30994251787481,3.56170538208073,2.24132732973257,3.05284192958899,3.29645103682352,3.77252527059278,2.69781263988833,3.45425932612971,2.62150146893663,3.08586723388397,3.13412670453511,3.32392391499636,3.49312884772135,3.01445800242664,2.67232757910607,2.76708417577462,2.65578125009604,2.94702187905707,2.79613149002708,3.38199668970269,3.07483529585033,2.7102766838087,3.97552251821114,3.7479412147508,2.11348869893929,3.17399909189978,2.30001407164505,3.4052075787741,2.90297727394053,3.71298062044467,2.17984895815827,2.97837555700611,3.08033536020677,3.11420914475729,3.05909134847795,2.9912271134491,2.88193980351637,4.42016316507974
"isogroup21715",2.45656896368438,4.15402624647809,3.27110351387742,3.41439579663162,3.90605172325286,3.29492485367455,3.6530922410821,3.48003514171978,3.75478082931636,3.60814307792699,3.85988496406466,3.75322408253977,2.46590534134857,3.95346631224237,3.45433405812099,2.94350046730994,3.78282035804863,3.61226024592475,3.21917116202843,3.48191571403287,3.77918148901756,3.29301317407468,3.45334819500392,3.51443758101758,2.47097546403967,4.36119162828106,3.64194913113018,3.47973239152061,3.81456458765298,3.95680992254497,4.08100487501316,3.28856211284814,4.07316020366585,2.96731792890693,3.74012097763445,3.51504200610554,2.74460489569643,4.43139603757436,3.75734259670927,3.78133900414022,3.41181692575389,3.40342639270217,4.20107085073841,3.51117567715648,4.04706009234072,3.65248332370444,3.56490550764042,3.92629572650851
"isogroup44110",2.46751071796009,2.55509887711057,4.01795021963395,5.81729559395502,5.93910175693425,6.16774049697617,5.90190536496702,5.92303279410281,4.23512468109564,5.61016442788609,5.28117194213065,4.89115639179889,3.09403600245518,2.3165976306149,3.60735105455078,5.41116976721084,5.44963060979757,5.71713723673442,6.07838505243538,5.23623651265232,5.61645294899351,5.90832324927097,5.17717996360348,5.13330220818684,2.88777632094517,2.29857834395581,3.7165505261035,5.61623691616325,5.64313995135749,5.53144541796948,5.902782606583,5.40373874988847,5.92448624566857,5.85355047956883,5.46726223135702,5.00227753497606,2.93578111193388,2.20433052538485,3.18945783680022,4.73021048830169,5.3901361629352,5.48526768321589,5.84098685861031,5.11002845887598,5.93564335048036,5.56650008576145,5.54892920645075,4.95598240300412
"isogroup30368",2.56499404759593,3.63007983264966,3.87667034068215,4.71158382036172,4.90883635471348,5.03983416555651,5.56228953910453,5.1424384203377,4.64941089041602,5.49608970901468,5.11649499485461,4.77174890620149,2.74972806361204,3.666322260745,3.92079863776239,4.15693723980102,4.59998902064031,4.66091243613262,5.10206474477603,5.37868219977609,5.16797819110334,5.54287203677646,5.16433209369351,5.1485296784014,2.48754508851221,3.63385674358646,4.33916440926879,4.74862718403149,4.79974088554194,4.61366292799248,5.05298684001106,4.98963028355975,5.02805041848245,4.70119851804047,5.2903069768784,5.12622505616099,2.80221563679129,3.82329245894528,4.74989523843291,4.15195511343624,4.66620247064851,4.52004021455553,4.63177444999335,5.48561113949189,4.82987218493824,5.85028505891611,5.50034079661987,4.58873579924108
"isogroup31666",3.69933164167136,1.97308100995305,2.0093337388702,1.96866710644653,2.19541334462697,1.97236468619014,2.63311867133022,2.48047456511585,2.64645112098151,2.86416394156696,1.88071609660733,2.8167735567632,3.66755865240778,1.67928607220486,1.44303497835112,2.30249587762519,1.86179422267419,2.5303104267763,2.16884209408369,2.92107301791177,2.37047150544568,3.05140124275939,2.56571207600126,2.62397995568251,4.12350241429962,1.83649084186228,1.82437715267211,1.72512022949275,1.5278401274554,2.12810991788477,1.83762801528701,2.78946450594368,2.45034973241542,1.95837010537936,2.89820715410205,3.03657627624378,3.7535845243022,1.06213537728404,2.12020492416578,1.24085617844878,1.32152656956237,2.33700597804726,2.09459836167292,2.68078411087638,2.59786648760135,3.19024809255426,2.38413443728151,2.74288597705548
"isogroup10963",5.09580280023917,5.55926851272388,5.0339147054668,5.2317273070606,4.80936394021617,5.16039922858588,4.9780202989428,5.11100224555564,5.01223295001125,5.0278240648111,4.98904941532602,5.23722770605332,5.2577524213918,5.68175881043564,4.96363863227239,4.64876670761129,4.98682860839787,4.89605231408759,5.29491429533432,4.85826610689741,5.40318510755487,5.2167353446442,5.29454551262705,4.83665679330633,5.16643174007305,5.85059030380666,5.11897165141361,4.83791604756018,5.04152351991301,4.75938421785227,5.3288391923249,4.893331794624,5.60448227084508,4.92432504656783,5.56718226433208,5.33024913317389,5.46273074810578,5.71193924125964,5.03896462795567,4.65654151053291,5.4606210716108,5.17041172128738,4.8523682908501,5.08548629431456,5.30431389851378,4.78732144737429,5.06799826755226,4.99937453754684
"isogroup14363",1.55277375407176,3.31769675203341,3.67163945019002,3.15794264290259,2.89163524661848,3.43438153302197,3.87618054676586,3.60646777295378,3.38158372346821,3.80924775506616,3.87107312543682,3.73947780371863,2.04908483364417,2.95213064970979,2.92777047299893,2.94938464037135,3.68811548504351,3.00188514686383,2.91870353334431,3.93657518255385,3.52312149326862,3.5572773214873,3.60931275129961,3.93441957901751,1.71191932043725,2.91929112090398,2.72032431309254,3.17113780188405,3.46127337107713,3.22983071159757,3.55183020952086,3.1687885449333,3.25509013843549,4.03308746288756,3.91951428327809,3.7817443832829,2.10150809992819,3.41541386809464,2.96568304293905,3.34379065062414,2.94821976984948,3.29938220782864,3.01511964107198,3.50281148962328,3.3415648895881,3.66811135833782,3.81524687318439,3.74756051981733
"isogroup9015",3.68989344010514,3.07158751001292,4.79322698572034,4.47045232567092,3.52547868424227,4.18609302909709,5.48655555935739,4.48304086210882,4.97092073277407,4.62150834562324,4.96313838665766,4.92220805032044,4.98659346017552,2.98049051750219,4.57175313460342,4.17240275196244,4.29819400642615,3.66485200259565,4.40739332949401,5.13822464779521,5.03135447007662,4.19059339937667,4.20623877444449,4.87590296585482,4.59170511935576,2.57100616704065,4.02656906400082,3.95853228085309,4.07509926762267,4.35745730070949,4.27016258067889,4.80034537541783,4.11339164230889,4.6123673647983,3.67788326869685,4.50514977171649,4.04605525223513,2.89866839166739,4.82157435083955,4.21836425223419,4.78990110623258,4.3556885531232,4.27619397183441,4.91350108876216,5.05615783599141,4.42844647655841,4.24227123047354,4.38272356018954
"isogroup9085",3.93622687284919,3.13886331751693,3.45996190239806,3.26341208191326,2.69251997355248,3.29388445789099,3.49635578842395,3.19925589744097,3.86533440232451,3.4242693480497,4.01339315160431,4.27237631080737,4.2947365221571,2.87986914437869,2.85679686427934,3.36551121681714,3.68863389167708,3.54168698704343,3.52152768762132,4.2063853600297,3.22110220065554,3.39465036376073,3.45242632398794,4.23654216344214,4.44879214478924,3.18438072229216,3.30704507157911,3.59695279869243,3.46966615204661,3.71327397885853,3.36550284380745,4.3808745048388,3.16833972612456,3.72930109281833,3.2287591905154,4.08246545996707,4.0842745622063,3.0757384908737,3.16471318144381,4.11154104055794,3.68043478118278,3.40248676214234,3.13109448996015,3.69587119550398,3.62535036821754,3.51496396260677,3.91324482153548,3.46947187049676
"isogroup13300",0.8636989466109,1.57534755121875,2.04536316492789,2.81171690080069,1.58769474662516,1.50576917119905,2.38971431021339,3.1184368276865,2.90877634623563,1.36244485992337,2.55223809623901,2.78874319552128,1.00247969436269,1.75359728116964,1.7327676991081,2.60953633215525,2.5077369449652,2.29021989406818,1.45667781455679,2.54560135610397,1.39788629471223,2.12229024558501,2.67303795852403,3.54673735303862,1.00579530613167,2.47770556747463,2.14634380941906,2.36339574746251,2.53489438024691,2.6272384140108,1.97081745607612,2.67760990976245,1.26181021353796,2.10178345637312,1.56182239774172,1.18025047059147,1.04054442177752,1.39768895022344,2.29184457758621,2.37111000592026,2.37289102172066,2.5955612741613,1.71570364134735,2.57334014482253,2.38945996278934,2.307524020736,2.26951428947546,3.49588770320115
"isogroup4164",7.21030762439517,7.85192520553674,7.63613381959884,7.84402701212889,7.70616724618408,7.94848837359466,7.34124874854097,7.39798059655424,6.84959676349152,7.66970862113916,7.45403679820965,7.38135272463186,7.0612766035082,7.80844194229091,7.68121090295402,7.42046317451916,7.42793259470443,7.49627256134049,7.8660615100791,7.38017536610797,7.54002234509499,7.58452224016823,7.3769510228603,7.28994697223766,7.11966046879301,7.72725296517345,7.84773476484926,7.38543601027162,7.55555579523772,7.30502386978451,7.46873613280293,7.19470799091276,7.76306059009646,7.28209198450306,7.44081324241633,7.41525612266143,7.11434689980784,7.80571762368927,7.6568419865519,7.31807067875538,7.62303797963525,7.27210403207786,7.77789133286086,7.40565202632455,7.73577457391515,7.61431404054685,7.40308946694328,6.97240377663937
"isogroup905728",4.45010499236364,5.2978374334332,5.53401937623419,6.43819870539829,7.12778778281997,7.73597732931628,8.59308796044488,8.82265483949052,9.10340790731271,9.29225630477029,9.33251882277049,9.55539753028814,4.78883019228531,5.18751851934458,5.67996097321607,6.84701646812467,6.385736229941,7.25259343754967,8.31313386445691,8.72519864234831,9.06150813045528,9.43545425050036,9.08504142287583,9.41684769453301,4.34648249679866,5.28644003949721,5.65918358513331,6.31289483366441,6.64578310714006,6.77347623630489,8.38161673061975,8.42060752909424,8.87405142623223,8.6715344137218,9.51595445423668,9.64960691273033,4.83726248531398,4.77604416741043,5.91698836684994,6.50160997125142,6.96860003282274,6.99717277576345,7.92763395153447,8.88545976951873,8.90806960750669,8.99585100526124,9.39270131951534,9.25354412568426
